	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
5431	282662-282707	282662	282707	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccc(cc1)Cl	[R1]c1ccco1	5.79	6.52	0.7299999999999995	-1	838.0
5432	282690-282691	282691	282690	[R1]c1ccc(cc1)CNC(=O)c2cnc3c(c2O)ccc(n3)C	[R1]OC	[R1]F	5.36	5.78	0.4199999999999999	-1	865.0
5433	282690-282699	282690	282699	[R1]c1ccc(cc1)CNC(=O)c2cnc3c(c2O)ccc(n3)C	[R1]F	[R1]C	5.78	5.8	0.01999999999999957	-1	865.0
5434	282690-282700	282690	282700	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccc(cc1)F	[R1]Cc1ccccc1	5.78	6.14	0.35999999999999943	-1	838.0
5435	282690-282707	282690	282707	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccc(cc1)F	[R1]c1ccco1	5.78	6.52	0.7399999999999993	-1	838.0
5436	282691-282699	282691	282699	[R1]c1ccc(cc1)CNC(=O)c2cnc3c(c2O)ccc(n3)C	[R1]OC	[R1]C	5.36	5.8	0.4399999999999995	-1	865.0
5437	282691-282700	282691	282700	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccc(cc1)OC	[R1]Cc1ccccc1	5.36	6.14	0.7799999999999994	-1	838.0
5438	282699-282700	282699	282700	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccc(cc1)C	[R1]Cc1ccccc1	5.8	6.14	0.33999999999999986	-1	838.0
5439	282699-282707	282699	282707	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccc(cc1)C	[R1]c1ccco1	5.8	6.52	0.7199999999999998	-1	838.0
5440	282700-282707	282700	282707	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]Cc1ccccc1	[R1]c1ccco1	6.14	6.52	0.3799999999999999	-1	838.0
