	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
2926	309730-500567	500567	309730	[R1]CC(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]c1ccncc1	[R1]CS	7.01	7.62	0.6100000000000003	-1	8.0
2927	309730-500600	500600	309730	[R1]CC(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]c1cccs1	[R1]CS	7.28	7.62	0.33999999999999986	-1	8.0
2928	309730-500619	500619	309730	[R1]CC(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]c1ccccc1	[R1]CS	7.17	7.62	0.4500000000000002	-1	8.0
2929	309730-529097	309730	529097	[R1]CC(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]CS	[R1]c1ccc(c(c1)Cl)O	7.62	7.74	0.1200000000000001	-1	8.0
2930	309730-556278	556278	309730	[R1]CCc1ccc(cc1)S(=O)(=O)N	[R1]C(=O)CCCN	[R1]NC(=O)CCS	1.82	7.62	5.8	1	22.0
2931	309730-558362	558362	309730	[R1]C(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]C(CC)CC	[R1]CCS	7.47	7.62	0.15000000000000036	-1	636.0
2932	309820-509499	309820	509499	[R1]c1ccc(cc1)N=Nc2ccc(cc2)S(=O)(=O)N	[R1]O	[R1]NC	6.18	7.03	0.8500000000000005	-1	556.0
2933	309820-509541	309820	509541	[R1]c1ccc(cc1)N=Nc2ccc(cc2)S(=O)(=O)N	[R1]O	[R1]N(C)CS(=O)(=O)O	6.18	6.98	0.8000000000000007	-1	556.0
2934	309867-500584	500584	309867	[R1]CC(=O)Nc1nnc(s1)S(=O)(=O)N	[R1]c1ccccc1	[R1]CS	7.29	8.04	0.7499999999999991	-1	29.0
2935	309867-500602	500602	309867	[R1]CC(=O)Nc1nnc(s1)S(=O)(=O)N	[R1]c1cccs1	[R1]CS	7.29	8.04	0.7499999999999991	-1	29.0
2936	309922-500567	500567	309922	[R1]C(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]Cc1ccncc1	[R1]c1ccccc1S	7.01	7.54	0.5300000000000002	-1	636.0
2937	309922-500600	500600	309922	[R1]C(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]Cc1cccs1	[R1]c1ccccc1S	7.28	7.54	0.2599999999999998	-1	636.0
2938	309922-500619	500619	309922	[R1]C(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]Cc1ccccc1	[R1]c1ccccc1S	7.17	7.54	0.3700000000000001	-1	636.0
2939	309922-558362	558362	309922	[R1]C(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]C(CC)CC	[R1]c1ccccc1S	7.47	7.54	0.07000000000000027	-1	636.0
2940	310116-500519	500519	310116	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]c1ccccn1	[R1]CS	7.16	7.57	0.41000000000000014	-1	0.0
2941	310116-500536	500536	310116	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]c1cccs1	[R1]CS	7.3	7.57	0.2700000000000005	-1	0.0
2942	310116-500556	500556	310116	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]c1ccncc1	[R1]CS	7.13	7.57	0.4400000000000004	-1	0.0
2943	310116-558319	310116	558319	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]CS	[R1]C(C)CC	7.57	7.99	0.4199999999999999	-1	0.0
2944	310116-559147	559147	310116	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]C(CC)CC	[R1]CCS	5.55	7.57	2.0200000000000005	1	3.0
2945	310116-559204	559204	310116	[R1]CC(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]C(C)(C)C	[R1]CS	5.46	7.57	2.1100000000000003	1	0.0
2946	310116-559205	559205	310116	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]C(C)CCC	[R1]CCS	6.66	7.57	0.91	-1	3.0
2947	310116-887499	887499	310116	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)N	[R1]NC1CCCC1	[R1]CCS	6.65	7.57	0.92	-1	3.0
2948	310155-310186	310155	310186	[R1]c1cc(ccc1NC(=O)CCS)S(=O)(=O)N	[R1]F	[R1]Cl	8.01	8.05	0.040000000000000924	-1	451.0
2949	310155-500641	500641	310155	[R1]CC(=O)Nc1ccc(cc1F)S(=O)(=O)N	[R1]c1ccccc1	[R1]CS	7.21	8.01	0.7999999999999998	-1	9.0
2950	310186-500566	500566	310186	[R1]CC(=O)Nc1ccc(cc1Cl)S(=O)(=O)N	[R1]c1cccs1	[R1]CS	7.3	8.05	0.7500000000000009	-1	17.0
2951	310186-500650	500650	310186	[R1]CC(=O)Nc1ccc(cc1Cl)S(=O)(=O)N	[R1]c1ccccc1	[R1]CS	7.24	8.05	0.8100000000000005	-1	17.0
2952	311233-311728	311728	311233	[R1]C(=O)c1cc(c(cc1Cl)S)S(=O)(=O)N	[R1]N1CCCC1	[R1]OCC	7.71	7.73	0.020000000000000462	-1	450.0
2953	311272-311583	311272	311583	[R1]S(=O)(=O)c1cc(c(cc1S(=O)(=O)N)C)Cl	[R1]CC(=O)O	[R1]C(C)C(=O)NN	6.26	6.27	0.009999999999999787	-1	453.0
2954	846-311391	311391	846	[R1]c1cc2c(cc1S(=O)(=O)N)S(=O)(=O)NCN2	[R1]SCC(C)C	[R1]Cl	5.57	6.54	0.9699999999999998	-1	449.0
2955	313663-313846	313846	313663	[R1]C(=O)c1ccc(cc1)S(=O)(=O)N	[R1]NCC#C	[R1]OCC#C	7.33	7.35	0.01999999999999957	-1	644.0
2956	313663-959295	313663	959295	[R1]COC(=O)c1ccc(cc1)S(=O)(=O)N	[R1]C#C	[R1]CCCO[N+](=O)[O-]	7.35	7.74	0.39000000000000057	-1	448.0
2957	313664-313670	313664	313670	[R1]C1C(C(C(OC1n2cc(nn2)CNC(=O)c3ccc(cc3)S(=O)(=O)N)COC(=O)C)OC(=O)C)OC(=O)C	[R1]OC(=O)C	[R1]NC(=O)C	6.42	7.35	0.9299999999999996	-1	446.0
2958	313669-313788	313788	313669	[R1]C1C(C(C(C(O1)n2cc(nn2)COC(=O)c3ccc(cc3)S(=O)(=O)N)OC(=O)C)OC(=O)C)OC(=O)C	[R1]C(=O)OC	[R1]COC(=O)C	8.15	8.17	0.01999999999999957	-1	424.0
