	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
11683	1565323-1565388	1565323	1565388	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C(OC)OC	6.17	6.44	0.2700000000000005	-1	179.0
11684	1565323-1565389	1565323	1565389	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]N(C)C	6.17	7.16	0.9900000000000002	-1	178.0
11685	1565323-1565390	1565323	1565390	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C=C(C)C	6.17	7.13	0.96	-1	178.0
11686	1565323-1565391	1565323	1565391	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C=CC	6.17	6.36	0.1900000000000004	-1	179.0
11687	1565323-1565394	1565323	1565394	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C#CC	6.17	6.93	0.7599999999999998	-1	178.0
11688	1565323-1565397	1565323	1565397	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(cc1Cl)Cl	6.17	6.63	0.46	-1	178.0
11689	1565323-1565398	1565323	1565398	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(cc1)n2cccc2	6.17	7.07	0.9000000000000004	-1	178.0
11690	1565323-1565402	1565323	1565402	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]c1c2ccccc2on1	6.17	6.61	0.4400000000000004	-1	179.0
11691	1565323-1565403	1565403	1565323	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccc2c(c1)OCO2	[R1]OC	6.14	6.17	0.03000000000000025	-1	179.0
11692	1565323-1565404	1565323	1565404	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(cc1)S(=O)(=O)C	6.17	6.79	0.6200000000000001	-1	178.0
11693	1565323-1636106	1565323	1636106	[R1]C1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]NC(=O)COC	[R1]N=C(CC(CC)O)O	6.17	6.45	0.28000000000000025	-1	176.0
11694	1565323-1671656	1565323	1671656	[R1]C1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]NC(=O)COC	[R1]N=C(CC(C(F)(F)F)O)O	6.17	6.62	0.4500000000000002	-1	176.0
11695	1565323-1710591	1710591	1565323	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccc2c(c1)cccn2	[R1]COC	5.49	6.17	0.6799999999999997	-1	178.0
