	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
439	1363295-1363335	1363335	1363295	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NS(=O)(=O)c1ccc(cc1)F	[R1]C(=O)NCC1CCC(CC1)O	5.31	5.54	0.23000000000000045	-1	179.0
440	1363295-1363337	1363295	1363337	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NCC1CCC(CC1)O	[R1]OC1CCC(CC1)N	5.54	5.61	0.07000000000000027	-1	200.0
441	1363319-1363320	1363320	1363319	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N	[R1]C(=O)N	5.55	5.98	0.4300000000000006	-1	179.0
442	1363319-1363330	1363330	1363319	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCC(CC1)C	[R1]C(=O)N	5.63	5.98	0.3500000000000005	-1	179.0
443	1363319-1363333	1363333	1363319	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCC(CC1)N	[R1]C(=O)N	5.65	5.98	0.3300000000000001	-1	179.0
444	1363319-1363335	1363335	1363319	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NS(=O)(=O)c1ccc(cc1)F	[R1]C(=O)N	5.31	5.98	0.6700000000000008	-1	179.0
445	1363319-1363337	1363337	1363319	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]OC1CCC(CC1)N	[R1]N	5.61	5.98	0.3700000000000001	-1	200.0
446	1363320-1363321	1363320	1363321	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N	[R1]C(=O)NC1CCCCC1	5.55	5.79	0.2400000000000002	-1	179.0
447	1363321-1363322	1363322	1363321	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]CC1CCCCC1	[R1]C1CCCCC1	5.62	5.79	0.16999999999999993	-1	181.0
448	1363321-1363325	1363325	1363321	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C1CCN(CC1)CCO	[R1]C1CCCCC1	5.75	5.79	0.040000000000000036	-1	181.0
449	1363321-1363326	1363321	1363326	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C1CCCCC1	[R1]C1CCN(CC1)CCCN	5.79	5.89	0.09999999999999963	-1	181.0
450	1363321-1363327	1363321	1363327	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC1CCCCC1	[R1]N1CCC2CCCCC2C1	5.79	6.3	0.5099999999999998	-1	200.0
